Site,Unit_ID,Pasture_Type,Treatment,Point_ID,Year,Season,Species_Code,Species_Name,Sampling_Type,Live_Species_Cover_pct,Standing_Dead_Cover_pct,Total_Species_Cover_pct,Comments
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,180,2016,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_1,IMP,BAU,1453,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_2,IMP,BAU,1466,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1481,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1486,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1489,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_2_Sector_1,IMP,ASP,1646,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,changed from CARDES (carpon desmodium) to DESINC
ABS-UF,Tropical_East_Block_2_Sector_1,IMP,ASP,1647,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,changed from CARDES (carpon desmodium) to DESINC
ABS-UF,Tropical_East_Block_2_Sector_1,IMP,ASP,1658,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,changed from CARDES (carpon desmodium) to DESINC
ABS-UF,Tropical_East_Block_2_Sector_2,IMP,ASP,1542,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_2_Sector_2,IMP,ASP,1552,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,1316,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,1317,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,1319,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,1325,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,1326,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,1328,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,1335,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,1338,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,1345,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,1346,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,1350,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,1351,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,1352,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,1355,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,1357,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,1359,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,1360,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,1001,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,1024,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,1027,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,changed from CARDES (carpon desmodium) to DESINC
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,1136,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,1139,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,1144,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,1146,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,1150,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,1151,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,1162,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,1168,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,1175,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,1178,2017,Fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_2,IMP,BAU,3436,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_2,IMP,BAU,3439,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,3447,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,3721,2018,fall,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,3722,2018,fall,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,3723,2018,fall,DESINC,Desmodium incanum,cover,15,0,15,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,3050,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,3056,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,3026,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,3027,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,3063,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,3064,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,3068,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,3531,2018,fall,DESINC,Desmodium incanum,cover,2,0,2,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,3333,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,3336,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,3339,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,3668,2018,fall,DESINC,Desmodium incanum,cover,10,0,10,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,3344,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,3349,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,3674,2018,fall,DESINC,Desmodium incanum,cover,22,0,22,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,3350,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,3352,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,3353,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,3357,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,3359,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,3676,2018,fall,DESINC,Desmodium incanum,cover,3,0,3,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,3677,2018,fall,DESINC,Desmodium incanum,cover,5,0,5,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,3678,2018,fall,DESINC,Desmodium incanum,cover,6,0,6,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3560,2018,fall,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,3564,2018,fall,DESINC,Desmodium incanum,cover,4,0,4,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,3136,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,3214,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,3216,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,3225,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,3228,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,3230,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,3231,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,3233,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,3616,2018,fall,DESINC,Desmodium incanum,cover,7,0,7,NA
ABS-UF,Summer_6_Block_Sector_1,IMP,ASP,3299,2018,fall,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_1,IMP,BAU,2212,2018,spring,DESINC,Desmodium incanum,cover,3,0,3,NA
ABS-UF,Tropical_West_Block_1_Sector_2,IMP,BAU,2677,2018,Spring,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,2221,2018,spring,DESINC,Desmodium incanum,cover,2,0,2,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,2688,2018,Spring,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,2030,2018,spring,DESINC,Desmodium incanum,cover,2,0,2,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,2034,2018,spring,DESINC,Desmodium incanum,cover,3,0,3,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,2304,2018,Spring,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,2170,2018,spring,DESINC,Desmodium incanum,cover,15,3,18,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,2572,2018,Spring,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,2578,2018,Spring,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,2175,2018,spring,DESINC,Desmodium incanum,cover,7,1,8,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,2583,2018,Spring,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,2585,2018,Spring,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,2586,2018,Spring,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,2109,2018,spring,DESINC,Desmodium incanum,cover,2,0,2,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,2453,2018,Spring,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,2457,2018,Spring,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,2113,2018,spring,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,2115,2018,spring,DESINC,Desmodium incanum,cover,14,0,14,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,2464,2018,Spring,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,2465,2018,Spring,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,2467,2018,Spring,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,2119,2018,spring,DESINC,Desmodium incanum,cover,2,0,2,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,2472,2018,Spring,DESINC,Desmodium incanum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,4212,2019,spring,DESINC,Desmodium incanum,cover,4,0,4,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,4221,2019,spring,DESINC,Desmodium incanum,cover,12,0,12,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,4715,2019,spring,DESINC,Desmodium incanum,cover,5,0,5,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,4720,2019,spring,DESINC,Desmodium incanum,cover,26,0,26,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,4140,2019,spring,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,4141,2019,spring,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,4143,2019,spring,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,4146,2019,spring,DESINC,Desmodium incanum,cover,26,0,26,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,4147,2019,spring,DESINC,Desmodium incanum,cover,2,0,2,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,4149,2019,spring,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Tropical_East_Block_2_Sector_3,IMP,ASP,4068,2019,spring,DESINC,Desmodium incanum,cover,9,0,9,NA
ABS-UF,Tropical_East_Block_2_Sector_3,IMP,ASP,4070,2019,spring,DESINC,Desmodium incanum,cover,4,0,4,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,4227,2019,spring,DESINC,Desmodium incanum,cover,9,0,9,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,4230,2019,spring,DESINC,Desmodium incanum,cover,6,0,6,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,4234,2019,spring,DESINC,Desmodium incanum,cover,2,0,2,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,4236,2019,spring,DESINC,Desmodium incanum,cover,3,0,3,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,4238,2019,spring,DESINC,Desmodium incanum,cover,6,0,6,NA
ABS-UF,Shop_Field_Block_Sector_1,IMP,BAU,4239,2019,spring,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,4243,2019,spring,DESINC,Desmodium incanum,cover,18,1,19,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,4244,2019,spring,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,4247,2019,spring,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,4251,2019,spring,DESINC,Desmodium incanum,cover,17,1,18,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,4252,2019,spring,DESINC,Desmodium incanum,cover,17,1,18,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,4254,2019,spring,DESINC,Desmodium incanum,cover,8,0,8,NA
ABS-UF,Shop_Field_Block_Sector_2,IMP,BAU,4255,2019,spring,DESINC,Desmodium incanum,cover,16,0,16,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,4257,2019,spring,DESINC,Desmodium incanum,cover,12,0,12,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,4258,2019,spring,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,4262,2019,spring,DESINC,Desmodium incanum,cover,5,0,5,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,4266,2019,spring,DESINC,Desmodium incanum,cover,7,0,7,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,4267,2019,spring,DESINC,Desmodium incanum,cover,8,0,8,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,4268,2019,spring,DESINC,Desmodium incanum,cover,20,0,20,NA
ABS-UF,Shop_Field_Block_Sector_3,IMP,BAU,4269,2019,spring,DESINC,Desmodium incanum,cover,10,0,10,NA
ABS-UF,Tropical_West_Block_2_Sector_1,IMP,ASP,4365,2019,spring,DESINC,Desmodium incanum,cover,2,0,2,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,4394,2019,spring,DESINC,Desmodium incanum,cover,2,0,2,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,4395,2019,spring,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Tropical_West_Block_2_Sector_3,IMP,ASP,4402,2019,spring,DESINC,Desmodium incanum,cover,2,0,2,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,4407,2019,spring,DESINC,Desmodium incanum,cover,3,0,3,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,4408,2019,spring,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,4415,2019,spring,DESINC,Desmodium incanum,cover,2,0,2,NA
ABS-UF,Griffin_Park_Block_Sector_1,IMP,ASP,4418,2019,spring,DESINC,Desmodium incanum,cover,3,0,3,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,4423,2019,spring,DESINC,Desmodium incanum,cover,20,0,20,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,4431,2019,spring,DESINC,Desmodium incanum,cover,8,0,8,NA
ABS-UF,Griffin_Park_Block_Sector_2,IMP,ASP,4433,2019,spring,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,4055,2019,spring,DESINC,Desmodium incanum,cover,6,0,6,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,4057,2019,spring,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,Griffin_Park_Block_Sector_3,IMP,ASP,4060,2019,spring,DESINC,Desmodium incanum,cover,1,0,1,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,654,2016,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,666,2016,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_2_Sector_1,IMP,ASP,694,2016,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,East_Marsh_Block_1_Sector_3,SN,ASP,311,2016,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_1,IMP,BAU,1455,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_1,IMP,BAU,1463,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_2,IMP,BAU,1471,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_2,IMP,BAU,1473,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_2,IMP,BAU,1478,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_2,IMP,BAU,1479,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_2,IMP,BAU,1480,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1486,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1488,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1489,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_West_Block_1_Sector_3,IMP,BAU,1491,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,West_Marsh_Block_2_Sector_3,SN,BAU,1606,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1617,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1619,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1620,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1621,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1624,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1625,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1629,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_1,IMP,BAU,1630,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1571,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1572,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1573,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1574,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1575,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1576,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1577,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1578,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1579,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1580,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1583,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1584,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_2,IMP,BAU,1585,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1631,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1632,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1633,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1634,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1635,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1637,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1639,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
ABS-UF,Tropical_East_Block_1_Sector_3,IMP,BAU,1640,2017,Fall,DESTRI,Desmodium triflorum,presence,NA,NA,NA,NA
